ID,PredictedProb
19486,0.792554
19487,0.831556
19490,0.393989
19492,0.736564
19493,0.817745
19495,0.853949
19496,0.791129
19499,0.852448
19502,0.80574
19503,0.64079
19504,0.796996
19506,0.816639
19511,0.735941
19512,0.840113
19514,0.721661
19516,0.843957
19517,0.726882
19518,0.75784
19520,0.812961
19521,0.824628
19522,0.70363
19524,0.814868
19525,0.759773
19526,0.44215
19528,0.617766
19529,0.629094
19531,0.722165
19533,0.61513
19536,0.852629
19538,0.77925
19539,0.85319
19544,0.761403
19545,0.634599
19546,0.65219
19547,0.816489
19550,0.741493
19552,0.659859
19553,0.615905
19555,0.475447
19556,0.859806
19557,0.866943
19559,0.818194
19560,0.687626
19561,0.585065
19562,0.793888
19565,0.779907
19567,0.847918
19569,0.840865
19570,0.838393
19573,0.807404
19574,0.841441
19577,0.768282
19581,0.695193
19584,0.831582
19586,0.548146
19587,0.559154
19589,0.725902
19590,0.469868
19591,0.594365
19595,0.666908
19601,0.624205
19602,0.849337
19605,0.812542
19606,0.733449
19607,0.73079
19608,0.482923
19609,0.728156
19610,0.625887
19611,0.84673
19614,0.785134
19615,0.687276
19617,0.585733
19619,0.709539
19620,0.772664
19623,0.549236
19624,0.715527
19627,0.796902
19629,0.596274
19630,0.703986
19631,0.750023
19634,0.652539
19636,0.780808
19637,0.794284
19639,0.653619
19640,0.769878
19643,0.836136
19645,0.858513
19652,0.521177
19655,0.752695
19656,0.539043
19659,0.783921
19661,0.700584
19664,0.609012
19665,0.720051
19666,0.624219
19667,0.768847
19668,0.692705
19672,0.862045
19673,0.606255
19674,0.694827
19676,0.805191
19677,0.816078
19682,0.86708
19683,0.774099
19687,0.811825
19688,0.864645
19690,0.722782
19692,0.784354
19693,0.689494
19694,0.825227
19696,0.483866
19697,0.867656
19698,0.533216
19699,0.676804
19700,0.727398
19701,0.840285
19702,0.586973
19709,0.832591
19710,0.865274
19714,0.780007
19715,0.661432
19717,0.718069
19719,0.850223
19722,0.788483
19723,0.791729
19727,0.645884
19730,0.862293
19733,0.530212
19735,0.743044
19736,0.850463
19739,0.782638
19740,0.771648
19742,0.751958
19743,0.798797
19744,0.676567
19748,0.681317
19750,0.68178
19752,0.644556
19754,0.839244
19756,0.734452
19757,0.687481
19758,0.740088
19761,0.764856
19763,0.773489
19764,0.742243
19768,0.69484
19773,0.611882
19774,0.755804
19775,0.630247
19777,0.795936
19778,0.52974
19780,0.86527
19782,0.633861
19785,0.814309
19786,0.830437
19787,0.800588
19791,0.670954
19794,0.838711
19795,0.687148
19796,0.650699
19800,0.614634
19802,0.598065
19803,0.685145
19805,0.625667
19806,0.845151
19808,0.842669
19810,0.719264
19814,0.780496
19817,0.787926
19821,0.84057
19823,0.630278
19824,0.81455
19826,0.846102
19834,0.836342
19836,0.643097
19837,0.533093
19838,0.847226
19839,0.76299
19840,0.798326
19841,0.861557
19843,0.865522
19848,0.629776
19849,0.564307
19850,0.83228
19851,0.760972
19852,0.694068
19853,0.865838
19855,0.825187
19857,0.176872
19861,0.738467
19862,0.846935
19866,0.742498
19867,0.284663
19868,0.559191
19872,0.839927
19874,0.549358
19876,0.726499
19879,0.481908
19881,0.667605
19882,0.8099
19883,0.777924
19885,0.785731
19887,0.796551
19888,0.733329
19889,0.467709
19893,0.764364
19896,0.845462
19904,0.64246
19906,0.80838
19908,0.865996
19911,0.774059
19913,0.796554
19915,0.860461
19917,0.760754
19918,0.709971
19921,0.788308
19924,0.826095
19925,0.838103
19927,0.747927
19928,0.812614
19930,0.783218
19935,0.838972
19936,0.661954
19938,0.717805
19939,0.769121
19940,0.675202
19942,0.829365
19943,0.619881
19944,0.596834
19945,0.820846
19948,0.750966
19949,0.824003
19950,0.376194
19952,0.852895
19954,0.796667
19956,0.854646
19958,0.796347
19961,0.736241
19962,0.821778
19963,0.789408
19965,0.698393
19966,0.688654
19967,0.80353
19968,0.814632
19972,0.631537
19975,0.602859
19981,0.842683
19982,0.794464
19983,0.735195
19986,0.5412
19990,0.771714
19992,0.776562
19993,0.681928
19996,0.7591
19997,0.680345
19999,0.719221
20001,0.835886
20003,0.837096
20006,0.572165
20007,0.75239
20008,0.499979
20011,0.836439
20013,0.708546
20014,0.783338
20015,0.861827
20016,0.75686
20027,0.706557
20028,0.446526
20029,0.832039
20030,0.647363
20032,0.86536
20034,0.535742
20035,0.821108
20037,0.671859
20039,0.801936
20040,0.768665
20044,0.727687
20045,0.458412
20048,0.637699
20051,0.156969
20052,0.845861
20053,0.858786
20058,0.815327
20060,0.688133
20061,0.663649
20062,0.76951
20063,0.535825
20064,0.62871
20066,0.627759
20067,0.814444
20069,0.839847
20070,0.848155
20071,0.808171
20072,0.616972
20077,0.837005
20079,0.497074
20080,0.653694
20081,0.753399
20085,0.785555
20088,0.847918
20090,0.787237
20094,0.849988
20095,0.515697
20097,0.563567
20098,0.518559
20099,0.699092
20100,0.801322
20103,0.742871
20107,0.805967
20108,0.832888
20109,0.78361
20115,0.791314
20120,0.504746
20124,0.841112
20127,0.853079
20131,0.580303
20132,0.867644
20135,0.663216
20137,0.59389
20138,0.72552
20142,0.835617
20146,0.640857
20148,0.867104
20149,0.865583
20150,0.693515
20151,0.745464
20153,0.661366
20154,0.867442
20156,0.718555
20157,0.807439
20160,0.759945
20162,0.846273
20165,0.807911
20168,0.85286
20169,0.791312
20173,0.541384
20174,0.158154
20175,0.797336
20176,0.737654
20178,0.719095
20180,0.867472
20181,0.865981
20183,0.797893
20186,0.709028
20189,0.867221
20191,0.76512
20192,0.759384
20193,0.711369
20194,0.852261
20197,0.834896
20203,0.800783
20204,0.775195
20205,0.76879
20208,0.7727
20210,0.833544
20211,0.697853
20212,0.809281
20215,0.657117
20216,0.82251
20218,0.539683
20220,0.792102
20223,0.855309
20224,0.548304
20227,0.775779
20229,0.79234
20230,0.671347
20234,0.801275
20235,0.692961
20239,0.654582
20240,0.697035
20242,0.825502
20243,0.651012
20244,0.478802
20246,0.683432
20247,0.575666
20248,0.500208
20250,0.844405
20251,0.769194
20252,0.852585
20253,0.442289
20256,0.742889
20258,0.700002
20259,0.867356
20262,0.626777
20263,0.69501
20265,0.570103
20267,0.636906
20268,0.714155
20269,0.743597
20272,0.478056
20274,0.744027
20276,0.626957
20277,0.791716
20282,0.795728
20283,0.837281
20284,0.852233
20285,0.867031
20287,0.698339
20290,0.767655
20291,0.757973
20294,0.7497
20295,0.835651
20296,0.717065
20297,0.601615
20299,0.818263
20300,0.570022
20302,0.831904
20303,0.76892
20304,0.850765
20306,0.751977
20307,0.655794
20308,0.862035
20310,0.858818
20311,0.864867
20312,0.838525
20314,0.560711
20315,0.816856
20316,0.843083
20317,0.797597
20318,0.606847
20319,0.671469
20320,0.867828
20323,0.730741
20325,0.78469
20326,0.819708
20327,0.834352
20328,0.838089
20330,0.760634
20331,0.657971
20333,0.642689
20339,0.844248
20341,0.832069
20344,0.561369
20347,0.458965
20348,0.833093
20349,0.815296
20351,0.814725
20353,0.631576
20355,0.792674
20359,0.750968
20360,0.572943
20361,0.836073
20363,0.476515
20366,0.704489
20367,0.614667
20368,0.815845
20373,0.867327
20374,0.623827
20375,0.344739
20376,0.867569
20378,0.666162
20380,0.816137
20382,0.748862
20383,0.803422
20384,0.762537
20386,0.79575
20388,0.628827
20389,0.856959
20390,0.79693
20391,0.709712
20392,0.196569
20396,0.719468
20397,0.843547
20400,0.776892
20403,0.713407
20406,0.801778
20409,0.849324
20410,0.690571
20412,0.730756
20414,0.594641
20415,0.596448
20418,0.833612
20419,0.838812
20420,0.767302
20424,0.796851
20429,0.576915
20432,0.763768
20437,0.836091
20439,0.844349
20441,0.833396
20442,0.784718
20443,0.771284
20444,0.797522
20445,0.573551
20446,0.466153
20447,0.767776
20448,0.750428
20449,0.830222
20452,0.771393
20453,0.381909
20455,0.644212
20456,0.837189
20457,0.816608
20458,0.770088
20460,0.866679
20461,0.764541
20462,0.716655
20463,0.828583
20467,0.834279
20471,0.782371
20473,0.816422
20476,0.835633
20477,0.847818
20479,0.817334
20482,0.774679
20484,0.856168
20488,0.755146
20491,0.839376
20494,0.75338
20495,0.790005
20496,0.791376
20498,0.858708
20500,0.671521
20501,0.779981
20502,0.554508
20503,0.829925
20504,0.66592
20508,0.86494
20509,0.765805
20510,0.779845
20511,0.86535
20512,0.84831
20513,0.847957
20516,0.705167
20519,0.776867
20521,0.724971
20523,0.843704
20524,0.809666
20525,0.837881
20526,0.681238
20531,0.684647
20532,0.631061
20533,0.644303
20534,0.844893
20536,0.672572
20537,0.623658
20538,0.775001
20539,0.846613
20540,0.511106
20541,0.796458
20542,0.681611
20546,0.536357
20548,0.690943
20549,0.761058
20553,0.825521
20555,0.756055
20561,0.726589
20562,0.687992
20564,0.827286
20565,0.839895
20566,0.750355
20567,0.541774
20568,0.719116
20569,0.251422
20572,0.811183
20573,0.693404
20577,0.866793
20579,0.658643
20583,0.75568
20585,0.696734
20586,0.836365
20588,0.72722
20589,0.364469
20590,0.636978
20594,0.643466
20595,0.557893
20596,0.818392
20605,0.836525
20606,0.798607
20608,0.748633
20609,0.736991
20614,0.78512
20615,0.809903
20616,0.866317
20618,0.661494
20620,0.844815
20621,0.591116
20622,0.837604
20627,0.176984
20628,0.820059
20630,0.867291
20633,0.801539
20636,0.707527
20637,0.621963
20639,0.784052
20640,0.729723
20641,0.866812
20646,0.745783
20652,0.620354
20653,0.867022
20654,0.785041
20655,0.783927
20658,0.848274
20660,0.697562
20661,0.836112
20663,0.668032
20665,0.666876
20666,0.865694
20669,0.775006
20670,0.807877
20671,0.865652
20675,0.806083
20676,0.789309
20679,0.86742
20680,0.158571
20681,0.745553
20683,0.719109
20687,0.865994
20690,0.848318
20694,0.839414
20695,0.85284
20698,0.67337
20699,0.740001
20700,0.730431
20701,0.627365
20702,0.509114
20705,0.847353
20706,0.768557
20709,0.686428
20711,0.759914
20712,0.840554
20713,0.847643
20719,0.583934
20720,0.840246
20721,0.834427
20724,0.745915
20726,0.265975
20727,0.850505
20728,0.311544
20729,0.537232
20730,0.743764
20731,0.784329
20732,0.815756
20733,0.774268
20734,0.658582
20737,0.515856
20738,0.740406
20739,0.746745
20740,0.593652
20742,0.741294
20744,0.642001
20745,0.730945
20746,0.810842
20748,0.861381
20751,0.815852
20753,0.817424
20756,0.506997
20757,0.686721
20758,0.676233
20762,0.841024
20763,0.552412
20764,0.753487
20765,0.828067
20768,0.855459
20769,0.658538
20770,0.839417
20771,0.848464
20773,0.81128
20774,0.793631
20776,0.68514
20777,0.507511
20780,0.678495
20782,0.788644
20783,0.730499
20786,0.865467
20788,0.551049
20789,0.689064
20791,0.692779
20793,0.797393
20797,0.815576
20799,0.607813
20800,0.690899
20801,0.854084
20802,0.846331
20803,0.526886
20804,0.731648
20805,0.734631
20806,0.708193
20808,0.865656
20809,0.736094
20811,0.232784
20813,0.638903
20814,0.606442
20815,0.843327
20817,0.735871
20818,0.619815
20819,0.86706
20821,0.781011
20822,0.781283
20824,0.52858
20825,0.715456
20826,0.667149
20829,0.510552
20831,0.674436
20832,0.513127
20833,0.831145
20834,0.814814
20836,0.711016
20838,0.756807
20839,0.827942
20840,0.841359
20841,0.742216
20844,0.702609
20845,0.836435
20849,0.74873
20850,0.556746
20852,0.677056
20853,0.548512
20855,0.756395
20856,0.708808
20857,0.68164
20858,0.85496
20859,0.703887
20860,0.686442
20861,0.797636
20862,0.836215
20863,0.552508
20865,0.723406
20868,0.839743
20871,0.304729
20872,0.822102
20873,0.701005
20874,0.850258
20876,0.841403
20877,0.742391
20878,0.633352
20879,0.849823
20880,0.853225
20882,0.803866
20883,0.775533
20885,0.652623
20888,0.797861
20892,0.710168
20896,0.795806
20897,0.761085
20902,0.655175
20903,0.608556
20904,0.724086
20906,0.63458
20913,0.770514
20916,0.693826
20917,0.767435
20918,0.839091
20922,0.835473
20923,0.722787
20925,0.843868
20926,0.553628
20927,0.788276
20931,0.691161
20932,0.672849
20933,0.690635
20934,0.695122
20938,0.867172
20942,0.427835
20943,0.837073
20944,0.382335
20947,0.764881
20949,0.677439
20950,0.817223
20953,0.510342
20955,0.650529
20958,0.647895
20960,0.623598
20961,0.595737
20963,0.503828
20966,0.569139
20969,0.712621
20970,0.853998
20971,0.730219
20972,0.680283
20973,0.606307
20974,0.671549
20976,0.321192
20977,0.794909
20980,0.639729
20981,0.706484
20982,0.654395
20985,0.864244
20986,0.674246
20987,0.309278
20989,0.82701
20990,0.681053
20992,0.713383
20994,0.62231
20999,0.716574
21000,0.744179
21003,0.728904
21004,0.796969
21005,0.768148
21008,0.675738
21009,0.668228
21011,0.783284
21015,0.824122
21016,0.675836
21021,0.81078
21022,0.284496
21023,0.732835
21024,0.847311
21025,0.796571
21026,0.681589
21027,0.867449
21028,0.85392
21029,0.723639
21032,0.704453
21035,0.737395
21036,0.854764
21039,0.650225
21041,0.745212
21042,0.81358
21043,0.849348
21044,0.635485
21049,0.499302
21050,0.691449
21051,0.815217
21052,0.848472
21053,0.784973
21054,0.562571
21055,0.845921
21056,0.674006
21057,0.867308
21058,0.796134
21059,0.60377
21060,0.483705
21061,0.853469
21062,0.67817
21063,0.867606
21064,0.663899
21067,0.687393
21070,0.49628
21073,0.84854
21074,0.83194
21075,0.838756
21077,0.825609
21079,0.748068
21080,0.830042
21087,0.854572
21088,0.856741
21095,0.837393
21097,0.524196
21102,0.84358
21105,0.620142
21108,0.784546
21110,0.782294
21112,0.780147
21115,0.710214
21119,0.778018
21120,0.837616
21123,0.715832
21124,0.802332
21129,0.646517
21130,0.652626
21132,0.727707
21137,0.777284
21138,0.743523
21140,0.747202
21142,0.552487
21146,0.691611
21147,0.840579
21148,0.847882
21149,0.866775
21150,0.499894
21151,0.76182
21152,0.853643
21154,0.598202
21156,0.826926
21160,0.845771
21162,0.867043
21163,0.235774
21164,0.696524
21166,0.636696
21167,0.633799
21168,0.867607
21169,0.490415
21170,0.730297
21171,0.810113
21174,0.454818
21175,0.84119
21176,0.756675
21177,0.866914
21179,0.823341
21180,0.669269
21182,0.768295
21183,0.867413
21186,0.867347
21187,0.669319
21190,0.652229
21191,0.724735
21193,0.714872
21195,0.704163
21196,0.865582
21199,0.827563
21200,0.813053
21201,0.613059
21204,0.693917
21207,0.783062
21208,0.800058
21210,0.405148
21212,0.78709
21214,0.82415
21216,0.848917
21219,0.635557
21220,0.855651
21222,0.840159
21224,0.867627
21225,0.484926
21226,0.83744
21228,0.499872
21229,0.29917
21234,0.864691
21235,0.549355
21236,0.728324
21238,0.748875
21239,0.82888
21241,0.450273
21243,0.800233
21246,0.809833
21247,0.710878
21248,0.373459
21249,0.835962
21251,0.86155
21252,0.777699
21254,0.795397
21255,0.483371
21258,0.173497
21261,0.865313
21262,0.689436
21264,0.76756
21268,0.726962
21270,0.809194
21271,0.732254
21272,0.837144
21273,0.722387
21274,0.739774
21280,0.719126
21281,0.782828
21282,0.38442
21284,0.795293
21288,0.572446
21289,0.533728
21290,0.681624
21291,0.813587
21293,0.864032
21294,0.844351
21295,0.692206
21298,0.856814
21300,0.841087
21302,0.643822
21303,0.549001
21304,0.661665
21307,0.791972
21310,0.810182
21311,0.710753
21312,0.802415
21316,0.821152
21317,0.815416
21321,0.650638
21322,0.864471
21323,0.703947
21324,0.154428
21326,0.835565
21329,0.866197
21330,0.823386
21333,0.570354
21334,0.816393
21335,0.712728
21337,0.736651
21338,0.516387
21339,0.78973
21342,0.842231
21343,0.714546
21344,0.867656
21346,0.750689
21349,0.633846
21350,0.849002
21353,0.848555
21355,0.621285
21357,0.802944
21358,0.51568
21361,0.86704
21364,0.812219
21365,0.842219
21366,0.778377
21368,0.451086
21372,0.855412
21375,0.684428
21377,0.85275
21378,0.849988
21381,0.753147
21383,0.708811
21384,0.76856
21386,0.759779
21388,0.683961
21389,0.681083
21390,0.867283
21393,0.637425
21394,0.372132
21395,0.624218
21397,0.682356
21405,0.784778
21407,0.779012
21409,0.864893
21410,0.743205
21411,0.552297
21412,0.455037
21413,0.77438
21416,0.846922
21417,0.8675
21418,0.809484
21419,0.567165
21420,0.414068
21421,0.544078
21422,0.848752
21423,0.78442
21424,0.837139
21426,0.76704
21429,0.831437
21431,0.710865
21432,0.499954
21434,0.74429
21435,0.732276
21438,0.795928
21439,0.774418
21441,0.867317
21442,0.735991
21443,0.853203
21444,0.5795
21449,0.814336
21451,0.716688
21453,0.686418
21454,0.798484
21455,0.765357
21457,0.63251
21461,0.84867
21462,0.747807
21464,0.635324
21465,0.794862
21469,0.80879
21470,0.789445
21471,0.534413
21472,0.310841
21473,0.461961
21474,0.641217
21475,0.741399
21477,0.844725
21479,0.472191
21480,0.602717
21482,0.645795
21483,0.711474
21484,0.867393
21487,0.743311
21489,0.839807
21490,0.555939
21491,0.765734
21492,0.734125
21500,0.643135
21503,0.767393
21504,0.815153
21505,0.776946
21506,0.673021
21508,0.846853
21513,0.847028
21514,0.673231
21518,0.829101
21523,0.792324
21525,0.814491
21527,0.806081
21529,0.513092
21530,0.676035
21532,0.807519
21537,0.685401
21539,0.817233
21540,0.845781
21541,0.513305
21546,0.725841
21547,0.167619
21549,0.78089
21551,0.677128
21553,0.86704
21554,0.849127
21555,0.86234
21556,0.356393
21557,0.779539
21558,0.748034
21559,0.643074
21562,0.198998
21563,0.446429
21564,0.834034
21565,0.290675
21568,0.782804
21569,0.361833
21570,0.844631
21571,0.161843
21572,0.655287
21573,0.861162
21576,0.793679
21579,0.844492
21580,0.843499
21581,0.838363
21582,0.555308
21587,0.861039
21589,0.6596
21591,0.862736
21592,0.830513
21598,0.698399
21599,0.822831
21600,0.459989
21606,0.834377
21607,0.536566
21611,0.814269
21614,0.367227
21615,0.629477
21616,0.215035
21621,0.833444
21622,0.171074
21626,0.665426
21628,0.501579
21629,0.810178
21632,0.680917
21634,0.745966
21636,0.785068
21640,0.820778
21641,0.845106
21642,0.680748
21646,0.652728
21648,0.760181
21649,0.745921
21650,0.728018
21653,0.79691
21657,0.829923
21659,0.762404
21660,0.564572
21662,0.738777
21664,0.802198
21669,0.637742
21673,0.641483
21675,0.734106
21676,0.833483
21677,0.82847
21682,0.773305
21683,0.587791
21687,0.713616
21688,0.837305
21690,0.554868
21691,0.826607
21694,0.785737
21697,0.851116
21700,0.635985
21702,0.841103
21703,0.7086
21704,0.864468
21706,0.848193
21708,0.79723
21712,0.803849
21713,0.647121
21715,0.525817
21716,0.84214
21718,0.572751
21719,0.836877
21725,0.867365
21726,0.67024
21728,0.575154
21730,0.558528
21731,0.772026
21734,0.714644
21737,0.797217
21738,0.512283
21745,0.863764
21746,0.723794
21750,0.615784
21751,0.819443
21753,0.580569
21755,0.654893
21758,0.756806
21760,0.768306
21761,0.867716
21762,0.670716
21763,0.589645
21764,0.704622
21768,0.48047
21769,0.808694
21770,0.776577
21771,0.645137
21772,0.700128
21773,0.843991
21775,0.736343
21779,0.561985
21783,0.846496
21786,0.717678
21788,0.41949
21790,0.425798
21793,0.556438
21794,0.75622
21797,0.837775
21798,0.62445
21799,0.834574
21800,0.705579
21802,0.469065
21806,0.654152
21807,0.775018
21809,0.791175
21810,0.777069
21812,0.804522
21816,0.459494
21819,0.866787
21820,0.672194
21822,0.626932
21826,0.694651
21827,0.749691
21828,0.831469
21829,0.846924
21830,0.84112
21831,0.642636
21835,0.486303
21838,0.491421
21839,0.81505
21840,0.593018
21841,0.702315
21842,0.818412
21843,0.781317
21845,0.687292
21847,0.790987
21848,0.830849
21849,0.662426
21850,0.865601
21851,0.850887
21852,0.78641
21853,0.741761
21855,0.847225
21857,0.75535
21859,0.80315
21860,0.796177
21867,0.866447
21869,0.656695
21875,0.783633
21876,0.724474
21880,0.658459
21881,0.867209
21882,0.867116
21884,0.837313
21885,0.847819
21886,0.86663
21890,0.377619
21896,0.863114
21898,0.866761
21901,0.41161
21902,0.84982
21904,0.636683
21905,0.649064
21908,0.849314
21909,0.687076
21911,0.729433
21914,0.800701
21916,0.72569
21917,0.819998
21919,0.806466
21921,0.849292
21922,0.829662
21923,0.797442
21925,0.683091
21926,0.641954
21927,0.852199
21928,0.787046
21929,0.5522
21930,0.642128
21934,0.725264
21935,0.503145
21940,0.68113
21941,0.742086
21945,0.606268
21946,0.823343
21947,0.80381
21950,0.537599
21953,0.763491
21955,0.823416
21956,0.845956
21959,0.850636
21961,0.795795
21963,0.607365
21965,0.84739
21966,0.852176
21968,0.824144
21969,0.636708
21970,0.792793
21972,0.665934
21973,0.86768
21974,0.598193
21975,0.84606
21978,0.773203
21979,0.839144
21980,0.715593
21981,0.829493
21982,0.803805
21984,0.558301
21985,0.776688
21986,0.790056
21987,0.716164
21988,0.669631
21989,0.80245
21990,0.719721
21991,0.750477
21992,0.152675
21994,0.548904
21997,0.625617
22006,0.681633
22008,0.682654
22010,0.788113
22011,0.847082
22014,0.571223
22018,0.793867
22020,0.823091
22021,0.813839
22023,0.805416
22024,0.852033
22025,0.575462
22026,0.596384
22027,0.832032
22028,0.810107
22029,0.82543
22031,0.81146
22034,0.782418
22035,0.586109
22036,0.766633
22037,0.649027
22040,0.796512
22041,0.677172
22043,0.548102
22044,0.786716
22045,0.645156
22049,0.791693
22050,0.802967
22052,0.785711
22054,0.704035
22056,0.771175
22057,0.747501
22058,0.812593
22063,0.401193
22065,0.738458
22068,0.721331
22071,0.785431
22072,0.843038
22073,0.681671
22077,0.811164
22078,0.842582
22080,0.791229
22081,0.679197
22082,0.76131
22083,0.794487
22087,0.84702
22090,0.532967
22091,0.864134
22094,0.799265
22097,0.200566
22098,0.582619
22102,0.796491
22104,0.478284
22105,0.794993
22106,0.724195
22107,0.830657
22109,0.588763
22110,0.787283
22112,0.867092
22113,0.707303
22116,0.732321
22117,0.745438
22120,0.556803
22123,0.721299
22124,0.819651
22125,0.623364
22126,0.830366
22127,0.336549
22131,0.718885
22132,0.511167
22135,0.767671
22136,0.707441
22138,0.732385
22139,0.604197
22140,0.734729
22141,0.639972
22142,0.808462
22145,0.735778
22146,0.80045
22147,0.799051
22148,0.866113
22149,0.166542
22150,0.865166
22155,0.72192
22157,0.769964
22160,0.833657
22161,0.761852
22162,0.226901
22163,0.866762
22164,0.153866
22165,0.81741
22166,0.80949
22167,0.799335
22169,0.731869
22170,0.685436
22173,0.564017
22174,0.677458
22176,0.564792
22179,0.760069
22180,0.835357
22181,0.719728
22187,0.856219
22188,0.62742
22193,0.494828
22194,0.73524
22197,0.714439
22198,0.682145
22199,0.52733
22201,0.585857
22203,0.635394
22205,0.630579
22206,0.807929
22210,0.867195
22212,0.703855
22213,0.845243
22214,0.795541
22215,0.619357
22216,0.84405
22217,0.779566
22218,0.83903
22220,0.845862
22221,0.777537
22225,0.729479
22226,0.627569
22228,0.806174
22231,0.864018
22235,0.598006
22236,0.787413
22239,0.564451
22242,0.690042
22246,0.771061
22248,0.761855
22249,0.747457
22250,0.663502
22251,0.847886
22253,0.756755
22257,0.571419
22258,0.695774
22261,0.766239
22262,0.801083
22263,0.856014
22264,0.659838
22265,0.719132
22266,0.864339
22268,0.609014
22270,0.811087
22273,0.838932
22279,0.634966
22281,0.693803
22282,0.867567
22283,0.771815
22284,0.72112
22286,0.805641
22291,0.72191
22294,0.734571
22296,0.672535
22297,0.542301
22298,0.691766
22303,0.606397
22313,0.8379
22315,0.749279
22321,0.535121
22324,0.740514
22325,0.763851
22326,0.81256
22328,0.712143
22329,0.628242
22331,0.811229
22335,0.76512
22336,0.58427
22340,0.752753
22341,0.841586
22343,0.842779
22344,0.853534
22345,0.438423
22347,0.750583
22349,0.732334
22352,0.579121
22353,0.554136
22354,0.808479
22355,0.82113
22358,0.527003
22361,0.645097
22362,0.822064
22366,0.78958
22370,0.696367
22371,0.839264
22372,0.816268
22376,0.601138
22377,0.849198
22380,0.753045
22381,0.754333
22382,0.728215
22383,0.719118
22384,0.596919
22385,0.692247
22386,0.160968
22387,0.461614
22388,0.867027
22390,0.729835
22392,0.756679
22396,0.675779
22398,0.768907
22399,0.624845
22402,0.675578
22404,0.747693
22405,0.826026
22407,0.539852
22408,0.578967
22409,0.755303
22411,0.867326
22412,0.713861
22415,0.662756
22416,0.850826
22420,0.409911
22423,0.654461
22426,0.839272
22427,0.796314
22429,0.259643
22430,0.864619
22431,0.713629
22432,0.176897
22433,0.862862
22435,0.628544
22438,0.488219
22443,0.839709
22445,0.76236
22446,0.740544
22448,0.850021
22449,0.650803
22451,0.867201
22453,0.630166
22456,0.8673
22460,0.812821
22462,0.852878
22463,0.579095
22467,0.683221
22471,0.841674
22472,0.807904
22475,0.738451
22478,0.865016
22479,0.646182
22480,0.754404
22482,0.77335
22483,0.793293
22487,0.848064
22488,0.449957
22490,0.641973
22492,0.672044
22493,0.683443
22494,0.765996
22496,0.826455
22497,0.524947
22499,0.855867
22501,0.842151
22506,0.824519
22507,0.818129
22508,0.76468
22509,0.836866
22510,0.825918
22511,0.762719
22513,0.778562
22514,0.843572
22515,0.487642
22516,0.763703
22526,0.816916
22528,0.828473
22529,0.466164
22532,0.799233
22535,0.866168
22536,0.19399
22537,0.761644
22538,0.7756
22539,0.764721
22545,0.78694
22546,0.691112
22548,0.768247
22558,0.729708
22561,0.812064
22562,0.525937
22563,0.666487
22565,0.760368
22566,0.707224
22568,0.793199
22570,0.4435
22571,0.777414
22573,0.227982
22574,0.846232
22577,0.820726
22578,0.803354
22579,0.751542
22583,0.830905
22584,0.678092
22587,0.781132
22595,0.845778
22597,0.423074
22599,0.834649
22600,0.836816
22603,0.556586
22606,0.835922
22607,0.635674
22608,0.476525
22609,0.849016
22611,0.865891
22615,0.657389
22616,0.867216
22622,0.756955
22624,0.729489
22625,0.867291
22627,0.797045
22628,0.838081
22630,0.719593
22631,0.456442
22632,0.865349
22633,0.841992
22634,0.703289
22636,0.689102
22637,0.51751
22641,0.712464
22643,0.839219
22645,0.737837
22646,0.833719
22650,0.816341
22652,0.816965
22654,0.571253
22656,0.851977
22657,0.72287
22661,0.787701
22662,0.788596
22664,0.803405
22667,0.837757
22669,0.848548
22670,0.785766
22672,0.454749
22673,0.51815
22674,0.570316
22675,0.642531
22677,0.778917
22678,0.156568
22679,0.76906
22680,0.689067
22681,0.613938
22682,0.68663
22685,0.739369
22686,0.658691
22687,0.7486
22692,0.778823
22693,0.736192
22696,0.658126
22697,0.824067
22700,0.7707
22703,0.793511
22704,0.818712
22705,0.861659
22708,0.700723
22710,0.390528
22711,0.833169
22714,0.844938
22717,0.831677
22722,0.816246
22725,0.831496
22726,0.788898
22734,0.826508
22737,0.826476
22738,0.707673
22739,0.85034
22740,0.816715
22741,0.809043
22745,0.615101
22746,0.73549
22747,0.78075
22748,0.687263
22751,0.661883
22752,0.676388
22755,0.774896
22756,0.747921
22757,0.690696
22760,0.823878
22762,0.701138
22765,0.812967
22766,0.646375
22767,0.672913
22768,0.464333
22769,0.561436
22772,0.744208
22775,0.811565
22778,0.669325
22780,0.671295
22781,0.748127
22782,0.67626
22788,0.862095
22789,0.539524
22790,0.717489
22793,0.457309
22794,0.292821
22795,0.674136
22797,0.59446
22798,0.811547
22800,0.824194
22801,0.245441
22804,0.696362
22806,0.834776
22809,0.736332
22811,0.668278
22814,0.7958
22815,0.771359
22817,0.845034
22819,0.847127
22823,0.606858
22826,0.827989
22829,0.764184
22833,0.798363
22834,0.828847
22836,0.817275
22838,0.713694
22840,0.816346
22841,0.866162
22843,0.801449
22844,0.848544
22845,0.817607
22849,0.707797
22857,0.165649
22859,0.833612
22863,0.456454
22865,0.831376
22867,0.843269
22868,0.810524
22869,0.611721
22870,0.540531
22880,0.639978
22881,0.701033
22882,0.777921
22883,0.845221
22885,0.642649
22886,0.786087
22888,0.867545
22889,0.699931
22892,0.829427
22896,0.867469
22897,0.786024
22898,0.85059
22899,0.867415
22901,0.178697
22905,0.671103
22907,0.543002
22909,0.768144
