ID,PredictedProb
34353,0.548307
34354,0.956829
34356,0.987902
34357,0.681441
34358,0.749245
34360,0.753444
34364,0.959446
34365,0.841527
34366,0.531417
34368,0.971591
34369,0.949824
34371,0.0339128
34372,0.758562
34373,0.8531
34374,0.553414
34376,0.782633
34378,0.811115
34381,0.833183
34384,0.772145
34385,0.860365
34386,0.830793
34387,0.818327
34388,0.482868
34389,0.850308
34391,0.686802
34392,0.593065
34393,0.506986
34394,0.603721
34396,0.686628
34401,0.79564
34403,0.945995
34404,0.6076
34405,0.672881
34406,0.913202
34407,0.87611
34409,0.773119
34410,0.976753
34411,0.870173
34418,0.886839
34423,0.920082
34424,0.923717
34425,0.714185
34429,0.722867
34430,0.907705
34432,0.832873
34433,0.745093
34434,0.831132
34436,0.768091
34437,0.97971
34440,0.386722
34441,0.943711
34442,0.593098
34443,0.524341
34445,0.583163
34446,0.845791
34447,0.827363
34452,0.61502
34457,0.188585
34462,0.620619
34467,0.422752
34470,0.769547
34471,0.884483
34472,0.771855
34476,0.677997
34479,0.864113
34480,0.711199
34482,0.931877
34483,0.409954
34485,0.87116
34487,0.808605
34488,0.487557
34490,0.915838
34491,0.727434
34492,0.695628
34494,0.661786
34495,0.825567
34496,0.963151
34497,0.976608
34498,0.798481
34499,0.974051
34500,0.568204
34503,0.0648433
34505,0.542659
34508,0.82613
34510,0.590993
34512,0.73206
34514,0.570387
34516,0.414122
34518,0.869077
34519,0.489077
34520,0.921373
34522,0.872154
34528,0.586624
34529,0.122565
34530,0.656608
34533,0.890947
34537,0.340929
34538,0.833456
34542,0.878543
34545,0.877046
34547,0.85406
34548,0.496266
34551,0.907175
34553,0.551373
34556,0.880297
34557,0.851195
34558,0.957923
34560,0.867128
34562,0.784531
34564,0.945326
34572,0.647691
34573,0.805663
34576,0.806084
34583,0.751423
34584,0.739963
34585,0.917381
34586,0.643103
34587,0.775285
34591,0.680081
34592,0.734161
34593,0.775799
34594,0.639902
34595,0.105764
34596,0.942092
34597,0.798544
34599,0.592956
34600,0.949573
34601,0.791815
34605,0.722994
34607,0.454259
34610,0.914334
34611,0.883757
34613,0.803354
34615,0.495464
34616,0.696148
34617,0.7374
34618,0.564765
34620,0.872345
34621,0.865256
34623,0.655659
34626,0.883204
34629,0.670664
34631,0.774343
34632,0.371192
34635,0.939318
34639,0.754038
34642,0.675064
34644,0.721077
34647,0.636866
34649,0.916966
34651,0.800857
34657,0.538058
34659,0.950687
34662,0.824614
34663,0.691487
34666,0.906827
34667,0.944804
34670,0.834553
34679,0.919572
34681,0.839363
34682,0.95705
34685,0.967076
34686,0.803746
34688,0.721164
34689,0.776736
34691,0.97473
34693,0.971707
34694,0.979279
34695,0.915863
34696,0.852334
34698,0.757624
34699,0.705635
34705,0.842161
34710,0.955248
34711,0.705737
34712,0.813431
34713,0.873698
34714,0.725056
34715,0.89863
34718,0.268582
34719,0.971613
34720,0.952728
34721,0.464149
34722,0.767106
34723,0.946431
34724,0.826791
34727,0.834926
34728,0.855046
34729,0.917914
34730,0.909751
34731,0.739753
34733,0.773892
34735,0.910516
34736,0.806614
34738,0.880147
34739,0.874369
34740,0.874727
34741,0.643726
34744,0.690097
34746,0.798748
34747,0.814461
34749,0.694373
34751,0.988495
34753,0.762304
34755,0.668161
34756,0.880056
34757,0.906732
34758,0.994816
34760,0.897077
34762,0.621342
34765,0.894005
34767,0.819301
34769,0.918063
34770,0.646462
34774,0.700922
34775,0.769582
34779,0.728841
34781,0.677573
34785,0.371145
34786,0.837582
34788,0.94075
34790,0.943592
34793,0.824056
34794,0.644284
34797,0.813762
34798,0.793661
34801,0.973889
34802,0.44296
34804,0.881905
34809,0.785673
34811,0.812933
34815,0.846879
34816,0.815041
34819,0.901456
34822,0.757876
34823,0.776537
34824,0.973654
34825,0.810094
34826,0.872382
34830,0.586914
34832,0.47378
34834,0.962391
34835,0.745409
34838,0.891576
34839,0.501455
34841,0.69529
34844,0.784305
34845,0.75015
34846,0.986607
34848,0.943994
34849,0.701281
34852,0.879709
34854,0.836505
34858,0.927369
34861,0.606289
34862,0.869687
34864,0.545514
34868,0.958287
34869,0.926519
34871,0.977074
34872,0.917647
34873,0.785809
34874,0.685304
34875,0.296312
34877,0.883647
34879,0.745702
34882,0.955491
34884,0.686262
34886,0.870757
34887,0.891151
34888,0.710018
34890,0.66852
34892,0.621014
34894,0.791796
34895,0.612365
34896,0.484862
34900,0.715685
34905,0.96043
34907,0.766846
34909,0.050591
34910,0.750872
34911,0.954603
34913,0.800792
34918,0.590535
34919,0.706674
34920,0.939433
34923,0.608835
34924,0.963378
34926,0.539173
34928,0.576768
34931,0.963738
34932,0.836733
34933,0.958242
34934,0.813523
34935,0.457261
34936,0.785571
34937,0.760334
34938,0.893319
34942,0.730915
34945,0.978775
34946,0.680497
34947,0.47017
34948,0.737127
34952,0.800546
34954,0.849568
34956,0.978094
34958,0.874504
34959,0.968664
34961,0.814812
34962,0.881656
34963,0.808809
34964,0.932902
34965,0.800864
34968,0.705682
34974,0.771824
34975,0.739321
34978,0.745487
34979,0.882137
34980,0.792688
34981,0.686502
34982,0.805463
34983,0.858692
34987,0.52832
34989,0.515235
34990,0.52643
34991,0.799302
34992,0.813484
34993,0.479244
34996,0.835813
34997,0.910414
34999,0.629411
35000,0.973233
35002,0.742937
35003,0.814787
35011,0.62828
35012,0.711974
35013,0.788504
35015,0.695632
35016,0.835138
35017,0.908027
35019,0.867592
35022,0.765173
35023,0.515019
35024,0.805068
35025,0.560494
35027,0.956916
35030,0.905491
35031,0.801123
35032,0.60751
35033,0.776019
35034,0.827734
35036,0.774402
35037,0.714546
35039,0.827587
35040,0.824171
35045,0.693349
35047,0.86061
35048,0.727312
35050,0.527339
35051,0.852083
35056,0.429309
35058,0.605413
35059,0.737903
35060,0.707992
35061,0.984815
35062,0.926078
35063,0.96519
35066,0.508473
35069,0.727163
35070,0.896882
35071,0.93442
35073,0.657324
35074,0.555057
35075,0.884753
35078,0.987421
35079,0.428571
35080,0.978086
35084,0.809621
35088,0.826133
35090,0.985826
35091,0.662216
35093,0.838613
35094,0.964968
35096,0.74558
35098,0.872021
35099,0.937252
35100,0.92913
35102,0.980025
35103,0.917091
35106,0.471411
35107,0.875841
35110,0.447961
35112,0.936982
35113,0.550854
35114,0.946266
35115,0.969057
35116,0.686662
35118,0.47186
35120,0.848496
35122,0.629244
35123,0.690959
35125,0.759812
35126,0.884531
35127,0.793491
35128,0.880417
35129,0.90547
35130,0.789106
35131,0.553887
35132,0.863814
35134,0.851496
35135,0.784894
35138,0.656448
35144,0.86009
35147,0.950969
35149,0.88815
35150,0.936529
35151,0.860771
35152,0.870958
35155,0.662732
35157,0.945035
35159,0.971009
35160,0.788392
35163,0.837417
35164,0.645385
35165,0.890449
35167,0.723003
35169,0.613146
35175,0.881612
35176,0.882056
35179,0.583672
35180,0.906766
35181,0.958904
35183,0.701596
35184,0.947288
35188,0.813958
35189,0.581835
35192,0.969874
35195,0.869435
35196,0.896366
35197,0.895637
35199,0.851421
35200,0.891578
35201,0.554291
35202,0.861445
35204,0.841847
35208,0.829618
35209,0.663045
35210,0.930567
35211,0.892817
35213,0.943578
35216,0.621304
35219,0.884875
35223,0.97031
35226,0.934079
35227,0.982854
35229,0.865188
35230,0.974145
35231,0.75717
35233,0.926366
35235,0.685318
35241,0.883948
35242,0.877968
35244,0.905535
35245,0.742333
35249,0.567122
35253,0.773225
35255,0.404067
35256,0.125062
35257,0.78558
35259,0.942465
35260,0.585463
35262,0.98681
35264,0.705014
35265,0.843504
35266,0.755933
35269,0.845688
35271,0.662333
35274,0.937965
35276,0.950571
35281,0.944506
35282,0.798123
35284,0.970667
35286,0.818645
35287,0.719989
35288,0.969564
35289,0.650832
35292,0.682197
35293,0.953818
35294,0.761549
35296,0.935853
35298,0.489572
35301,0.90621
35302,0.755893
35303,0.524798
35304,0.451988
35305,0.815189
35307,0.87745
35310,0.955322
35311,0.793459
35316,0.78505
35322,0.695637
35323,0.815837
35325,0.40988
35327,0.569692
35328,0.958911
35329,0.697935
35330,0.860164
35332,0.485554
35335,0.944292
35336,0.887017
35337,0.66333
35338,0.636052
35339,0.792361
35340,0.638121
35342,0.641077
35344,0.814413
35347,0.543125
35350,0.68362
35352,0.587198
35354,0.527887
35355,0.961421
35356,0.972815
35359,0.89295
35361,0.960895
35363,0.591208
35364,0.988421
35366,0.972589
35368,0.914221
35369,0.719785
35370,0.676731
35374,0.974974
35375,0.803054
35376,0.833749
35377,0.720292
35379,0.866118
35382,0.895328
35386,0.710925
35389,0.977183
35390,0.952509
35393,0.84936
35395,0.756419
35398,0.781894
35399,0.907353
35401,0.529972
35402,0.86399
35403,0.839295
35405,0.792094
35406,0.493605
35407,0.504424
35408,0.867286
35409,0.812546
35411,0.847329
35413,0.582647
35415,0.719903
35416,0.875733
35419,0.78228
35423,0.70453
35424,0.644079
35427,0.514604
35429,0.84857
35432,0.774877
35441,0.66708
35443,0.527776
35445,0.586383
35453,0.620018
35454,0.938986
35458,0.405428
35460,0.471384
35462,0.83879
35468,0.682518
35469,0.573386
35472,0.935172
35473,0.67398
35474,0.942016
35478,0.412291
35482,0.873076
35483,0.793398
35484,0.867998
35485,0.37984
35487,0.660119
35493,0.956293
35496,0.671992
35497,0.905493
35499,0.514046
35500,0.894389
35504,0.797413
35507,0.690139
35513,0.870077
35515,0.928682
35516,0.675285
35517,0.896063
35521,0.750707
35525,0.546492
35526,0.808507
35527,0.646669
35530,0.617834
35531,0.783713
35536,0.862255
35537,0.98255
35539,0.884345
35540,0.743423
35546,0.752989
35548,0.956328
35549,0.497763
35550,0.674237
35552,0.484749
35556,0.819663
35557,0.969294
35559,0.802021
35560,0.807949
35563,0.482683
35565,0.995126
35567,0.475819
35573,0.97688
35574,0.63008
35575,0.68261
35576,0.611706
35578,0.596534
35580,0.793106
35583,0.56405
35584,0.602215
35587,0.657837
35588,0.795704
35591,0.8315
35592,0.668785
35596,0.698414
35601,0.754562
35603,0.67484
35604,0.89794
35605,0.890907
35608,0.824423
35609,0.549578
35617,0.964339
35618,0.476893
35619,0.924968
35620,0.422853
35621,0.666334
35622,0.825755
35623,0.77982
35624,0.556606
35625,0.829878
35627,0.926126
35630,0.888677
35631,0.836897
35633,0.63649
35634,0.949385
35635,0.964074
35636,0.597936
35637,0.922651
35638,0.759488
35641,0.869349
35642,0.880376
35643,0.77518
35647,0.909492
35648,0.84947
35649,0.768606
35651,0.709487
35654,0.486355
35658,0.978592
35659,0.603155
35660,0.584289
35663,0.408515
35664,0.844488
35665,0.990739
35666,0.850782
35668,0.784958
35669,0.815449
35670,0.621903
35671,0.785213
35672,0.698919
35674,0.968731
35677,0.455097
35678,0.902219
35679,0.82185
35680,0.911213
35683,0.69497
35684,0.837873
35685,0.723803
35686,0.730971
35688,0.610488
35689,0.86463
35690,0.784362
35694,0.880801
35695,0.70665
35696,0.911107
35706,0.856652
35708,0.468194
35709,0.977972
35711,0.840575
35712,0.873829
35714,0.734392
35716,0.485828
35717,0.916728
35718,0.612679
35719,0.469449
35720,0.665109
35728,0.83623
35729,0.833288
35730,0.96544
35731,0.658045
35732,0.759646
35734,0.482227
35738,0.748417
35742,0.882965
35744,0.641931
35745,0.790828
35747,0.624964
35748,0.571632
35757,0.760818
35759,0.932356
35764,0.960726
35765,0.546852
35770,0.263329
35772,0.647646
35774,0.948796
35787,0.660343
35790,0.907884
35792,0.43931
35793,0.724018
35795,0.831051
35796,0.77117
35798,0.665642
35799,0.889506
35800,0.620071
35803,0.626571
35807,0.874212
35810,0.747803
35811,0.828387
35812,0.7856
35816,0.820498
35819,0.809217
35823,0.673672
35824,0.654242
35825,0.944481
35829,0.9485
35832,0.971136
35833,0.677148
35837,0.912268
35839,0.667117
35840,0.656296
35842,0.780174
35843,0.687145
35844,0.616612
35845,0.982899
35847,0.901
35854,0.504108
35859,0.685725
35860,0.96654
35861,0.934959
35863,0.435881
35864,0.69381
35865,0.812123
35866,0.719957
35868,0.353629
35871,0.94503
35872,0.677685
35877,0.835977
35878,0.923591
35881,0.607652
35886,0.658824
35887,0.395892
35889,0.984703
35890,0.814983
35893,0.893051
35894,0.708728
35895,0.931169
35898,0.653603
35899,0.831462
35901,0.843185
35903,0.899735
35904,0.785734
35905,0.885711
35906,0.619883
35907,0.681247
35910,0.929501
35911,0.759648
35912,0.462671
35916,0.852596
35919,0.720252
35920,0.912275
35922,0.906274
35926,0.718844
35928,0.952707
35931,0.928086
35932,0.971038
35933,0.785337
35935,0.864081
35941,0.619797
35942,0.736151
35943,0.860958
35944,0.904456
35947,0.629505
35948,0.742339
35949,0.417462
35952,0.812723
35954,0.664866
35955,0.965992
35956,0.86886
35959,0.858763
35961,0.427793
35962,0.621711
35964,0.74254
35969,0.857727
35973,0.844876
35974,0.801044
35978,0.534815
35981,0.913357
35983,0.916987
35984,0.920696
35986,0.952124
35991,0.899276
35992,0.826055
35993,0.857213
35995,0.680752
35998,0.839298
35999,0.865444
36001,0.777904
36004,0.647422
36006,0.785686
36007,0.541161
36011,0.789078
36013,0.961631
36014,0.95493
36016,0.991018
36017,0.822583
36018,0.799051
36019,0.86466
36021,0.781387
36023,0.942278
36024,0.298549
36026,0.743742
36027,0.874207
36028,0.637453
36035,0.842014
36037,0.852311
36039,0.974695
36040,0.97788
36041,0.981259
36043,0.751393
36047,0.739554
36048,0.935482
36049,0.874443
36053,0.959643
36055,0.939234
36056,0.673648
36057,0.927896
36058,0.917665
36061,0.78413
36063,0.629475
36065,0.692009
36068,0.571461
36076,0.730853
36077,0.963879
36079,0.905168
36080,0.563574
36082,0.772044
36083,0.782584
36084,0.633601
36086,0.321863
36088,0.191899
36090,0.769042
36091,0.876544
36092,0.931857
36094,0.828916
36097,0.854833
36098,0.99012
36099,0.877316
36100,0.901686
36105,0.72419
36109,0.827583
36110,0.875636
36112,0.65602
36115,0.802442
36117,0.648656
36118,0.935142
36119,0.721014
36120,0.826533
36122,0.819148
36124,0.559683
36126,0.589943
36127,0.979322
36130,0.96184
36131,0.759475
36133,0.558353
36134,0.781952
36136,0.846835
36138,0.826819
36141,0.972652
36142,0.825615
36144,0.965554
36145,0.634099
36147,0.917209
36148,0.93021
36150,0.898862
36151,0.590824
36152,0.954267
36156,0.841113
36158,0.92393
36159,0.796961
36161,0.952056
36162,0.730182
36163,0.577811
36164,0.930042
36166,0.78612
36167,0.922847
36169,0.410772
36171,0.988195
36175,0.670483
36176,0.342029
36180,0.899111
36185,0.0744656
36186,0.99308
36189,0.847274
36190,0.913722
36191,0.635195
36193,0.74397
36194,0.816532
36195,0.659561
36196,0.513118
36200,0.672188
36202,0.81443
36204,0.525996
36205,0.889545
36209,0.0767251
36211,0.541449
36214,0.581338
36217,0.794899
36223,0.551299
36224,0.974469
36225,0.784784
36232,0.889923
36233,0.941756
36234,0.76713
36235,0.74163
36236,0.707397
36239,0.609256
36240,0.369914
36243,0.539647
36246,0.847362
36247,0.921335
36251,0.77645
36252,0.790899
36253,0.85006
36256,0.870524
36257,0.941182
36260,0.725119
36261,0.586728
36262,0.59409
36263,0.58175
36265,0.883474
36266,0.922944
36267,0.527179
36268,0.698616
36269,0.895045
36270,0.732844
36271,0.656031
36272,0.0995357
36275,0.534466
36276,0.841354
36277,0.872602
36278,0.768699
36280,0.739905
36282,0.92171
36284,0.919145
36286,0.642538
36288,0.829128
36290,0.903386
36291,0.933001
36296,0.682961
36298,0.821582
36300,0.42473
36302,0.685181
36303,0.713001
36304,0.853397
36307,0.957288
36309,0.97014
36311,0.886275
36313,0.701766
36315,0.577743
36316,0.646483
36320,0.734603
36322,0.703556
36323,0.856488
36329,0.581853
36337,0.42666
36338,0.729253
36340,0.893585
36342,0.95166
36343,0.810295
36345,0.801314
36351,0.598797
36352,0.720788
36354,0.654693
36355,0.696607
36358,0.976891
36360,0.554881
36362,0.855185
36363,0.709734
36365,0.691097
36367,0.941745
36370,0.803382
36372,0.844185
36373,0.681087
36376,0.950511
36380,0.739075
36381,0.734057
36382,0.809242
36384,0.836
36385,0.862454
36386,0.86116
36389,0.702735
36394,0.941998
36396,0.945978
36397,0.635552
36398,0.688469
36399,0.946955
36403,0.946182
36405,0.884421
36406,0.440078
36409,0.485156
36411,0.809993
36412,0.114619
36413,0.651707
36414,0.886304
36415,0.78105
36418,0.848022
36419,0.697952
36420,0.899696
36421,0.747652
36422,0.941754
36425,0.940026
36429,0.715348
36430,0.881974
36431,0.728302
36432,0.860932
36434,0.722736
36435,0.964924
36437,0.581338
36441,0.921689
36442,0.806332
36444,0.799135
36445,0.964648
36446,0.857496
36447,0.958291
36450,0.915449
36451,0.761943
36453,0.9122
36454,0.875594
36459,0.868867
36461,0.0246191
36464,0.473883
36469,0.756958
36477,0.566929
36478,0.717736
36484,0.87231
36486,0.985291
36487,0.809363
36489,0.727775
36490,0.702789
36491,0.379519
36492,0.886359
36493,0.857213
36494,0.761118
36495,0.850242
36496,0.797246
36497,0.866543
36499,0.743576
36503,0.682636
36505,0.232222
36507,0.919142
36508,0.954106
36509,0.864898
36510,0.830735
36512,0.508854
36514,0.562049
36516,0.770532
36517,0.733193
36519,0.466397
36520,0.378781
36521,0.696868
36522,0.772563
36524,0.867265
36527,0.984852
36528,0.749079
36530,0.775912
36532,0.941502
36533,0.69519
36536,0.816125
36537,0.845996
36538,0.970376
36541,0.824331
36548,0.97445
36549,0.602779
36553,0.902071
36559,0.648196
36560,0.863339
36563,0.823756
36564,0.777268
36565,0.885433
36568,0.800319
36570,0.688172
36571,0.748646
36572,0.894534
36573,0.534924
36574,0.859175
36575,0.907203
36576,0.872606
36579,0.759408
36580,0.978932
36583,0.731645
36584,0.760302
36586,0.907386
36587,0.645705
36588,0.938641
36592,0.944702
36593,0.701784
36594,0.558461
36597,0.934662
36598,0.971449
36599,0.933591
36603,0.875915
36609,0.662988
36610,0.947266
36614,0.765379
36620,0.79258
36621,0.956441
36622,0.854298
36623,0.465568
36624,0.746882
36626,0.905215
36627,0.933134
36628,0.752546
36629,0.659185
36631,0.625126
36632,0.890759
36633,0.729147
36634,0.976314
36637,0.670771
36638,0.354072
36641,0.872035
36642,0.718053
36643,0.834922
36644,0.876859
36645,0.691551
36646,0.793111
36647,0.498512
36650,0.707159
36652,0.53434
36654,0.446171
36655,0.510229
36657,0.756598
36659,0.975521
36661,0.937569
36662,0.713122
36663,0.641789
36665,0.746231
36666,0.789587
36667,0.763202
36670,0.904716
36671,0.94788
36672,0.967266
36674,0.869241
36677,0.841926
36682,0.92234
36684,0.859445
36687,0.916794
36688,0.796045
36689,0.806342
36692,0.483749
36693,0.756694
36694,0.960956
36695,0.818074
36696,0.870239
36697,0.895686
36698,0.651014
36701,0.92369
36703,0.698512
36704,0.478398
36707,0.742212
36709,0.927868
36711,0.841328
36713,0.770419
36714,0.659646
36715,0.366395
36716,0.833771
36718,0.746816
36719,0.928194
36720,0.951712
36721,0.902187
36722,0.620492
36723,0.896576
36724,0.713412
36725,0.537051
36728,0.43771
36729,0.794382
36730,0.904076
36731,0.491818
36732,0.574346
36733,0.946325
36736,0.882512
36737,0.983607
36739,0.854403
36740,0.761526
36741,0.942037
36746,0.832878
36750,0.939835
36751,0.671895
36756,0.578516
36760,0.79835
36764,0.638541
36769,0.843906
36772,0.743334
36774,0.70465
36777,0.740341
36779,0.879692
36781,0.967992
36787,0.88652
36789,0.82825
36790,0.692716
36791,0.617278
36793,0.591504
36796,0.844372
36799,0.956722
36803,0.763889
36807,0.682596
36809,0.731317
36812,0.954068
36822,0.806515
36825,0.975333
36826,0.98109
36827,0.705337
36828,0.924007
36832,0.844498
36842,0.565139
36846,0.718686
36847,0.714971
36848,0.830923
36849,0.777182
36850,0.931451
36851,0.936908
36852,0.830941
36853,0.570725
36854,0.93145
36855,0.883902
36856,0.732562
36857,0.94934
36859,0.749044
36860,0.564244
36862,0.449378
36868,0.555973
36869,0.936789
36870,0.939928
36872,0.947032
36875,0.646605
36878,0.786569
36880,0.680389
36885,0.983677
36897,0.684243
36898,0.796265
36899,0.565183
36904,0.550896
36905,0.911111
36907,0.785576
36908,0.940704
36909,0.831885
36911,0.861896
36913,0.0820119
36914,0.607416
36915,0.935
36917,0.720968
36918,0.723879
36919,0.827169
36920,0.904718
36921,0.699349
36922,0.751599
36923,0.896058
36924,0.775536
36925,0.784329
36926,0.842707
36931,0.948775
36933,0.858
36935,0.638572
36939,0.634133
36940,0.596557
36941,0.465917
36948,0.911313
36949,0.678692
36952,0.660387
36953,0.764311
36954,0.857431
36956,0.915039
36962,0.953556
36965,0.762368
36966,0.773324
36970,0.975083
36971,0.947536
36972,0.627414
36973,0.779161
36974,0.866061
36976,0.850052
36977,0.95436
36978,0.767952
36980,0.498216
36981,0.967291
36983,0.817809
36984,0.762139
36985,0.833391
36986,0.786021
36991,0.596607
36992,0.0746353
36993,0.869162
36996,0.839535
37000,0.738615
37002,0.965953
37003,0.628306
37004,0.734188
37007,0.787772
37009,0.935607
37010,0.677503
37012,0.55738
37014,0.256511
37016,0.733661
37017,0.901532
37018,0.594375
37019,0.641846
37022,0.960761
37027,0.886475
37030,0.713968
37032,0.543518
37035,0.960667
37038,0.666952
37039,0.610109
37041,0.892331
37045,0.931435
37047,0.908281
37049,0.890703
37051,0.665942
37052,0.971488
37053,0.946109
37055,0.720826
37056,0.799011
37057,0.895048
37058,0.870762
37059,0.961586
37065,0.592506
37067,0.703028
37072,0.915771
37073,0.977799
37077,0.706851
37078,0.910683
37080,0.914721
37081,0.861281
37082,0.681055
37084,0.526998
37085,0.526968
37086,0.700477
37087,0.652657
37088,0.851754
37091,0.945507
37092,0.790267
37094,0.937129
37097,0.911777
37098,0.762085
37101,0.957771
37103,0.601099
37105,0.838398
37108,0.7944
37111,0.495942
37113,0.571156
37115,0.811879
37116,0.671007
37119,0.79209
37123,0.784299
37127,0.841612
37131,0.73265
37132,0.955329
37134,0.629072
37135,0.788126
37142,0.963625
37143,0.677112
37144,0.952147
37147,0.785662
37148,0.527999
37153,0.935161
37154,0.858802
37155,0.68796
37156,0.826769
37159,0.720344
37160,0.973355
37162,0.855658
37163,0.864255
37168,0.566557
37169,0.939712
37170,0.532299
37172,0.902398
37173,0.641315
37174,0.833329
37176,0.967094
37179,0.914814
37180,0.845468
37181,0.671188
37182,0.614723
37183,0.978231
37185,0.922685
37189,0.93404
37191,0.557937
37192,0.667675
37193,0.632806
37196,0.692748
37197,0.857894
37199,0.068347
37202,0.964653
37205,0.570775
37206,0.606605
37207,0.455336
37208,0.826972
37210,0.920887
37214,0.830445
37217,0.949254
37218,0.507864
37219,0.727422
37223,0.76905
37225,0.901315
37226,0.651751
37227,0.827001
37228,0.376974
37229,0.573595
37230,0.691796
37231,0.504382
37232,0.526328
37233,0.901725
37234,0.674305
37238,0.66308
37241,0.917323
37242,0.987895
37243,0.94142
37244,0.828054
37245,0.901265
37246,0.803895
37247,0.835971
37250,0.760273
37252,0.534158
37254,0.730393
37255,0.752969
37257,0.495931
37258,0.627765
37259,0.692541
37260,0.682241
37263,0.759697
37264,0.651298
37266,0.518244
37267,0.726456
37268,0.633102
37270,0.866382
37271,0.68088
37274,0.886825
37276,0.913552
37281,0.6348
37282,0.509223
37283,0.906395
37285,0.555836
37286,0.665535
37287,0.839265
37288,0.965136
37292,0.843017
37294,0.95469
37295,0.894206
37297,0.862058
37299,0.779463
37304,0.798028
37305,0.898599
37306,0.782893
37308,0.788344
37313,0.386912
37314,0.782043
37315,0.8889
37316,0.573989
37321,0.849094
37323,0.839726
37331,0.646552
37332,0.756649
37333,0.855782
37334,0.834775
37335,0.896163
37336,0.685394
37337,0.681888
37339,0.732727
37340,0.742159
37341,0.895329
37342,0.746813
37345,0.908566
37348,0.718461
37350,0.864182
37351,0.952945
37353,0.734923
37359,0.747642
37362,0.822282
37364,0.412164
37367,0.852818
37368,0.859861
37369,0.972991
37374,0.555433
37376,0.967084
37377,0.743546
37379,0.97131
37380,0.773914
37382,0.9066
37384,0.90801
37385,0.744927
37386,0.907424
37387,0.96842
37392,0.812771
37395,0.812224
37397,0.696805
37398,0.462305
37400,0.891775
37402,0.812264
37403,0.69937
37404,0.556733
37405,0.811776
37406,0.91956
37407,0.834974
37410,0.371761
37411,0.154617
37412,0.905403
37414,0.845205
37415,0.453165
37416,0.913355
37417,0.800619
37418,0.709568
37421,0.834428
37423,0.911747
37426,0.767516
37427,0.939661
37428,0.555803
37433,0.876219
37436,0.410351
37443,0.612078
37444,0.91624
37446,0.0953486
37447,0.930878
37448,0.798411
37449,0.960543
37450,0.974053
37452,0.534083
37453,0.613559
37454,0.818026
37455,0.424402
37456,0.88883
37458,0.555627
37459,0.898803
37460,0.914879
37461,0.857921
37465,0.664833
37467,0.96674
37470,0.908547
37471,0.731022
37472,0.933101
37473,0.827872
37481,0.882063
37486,0.671776
37488,0.850365
37492,0.468316
37493,0.972041
37495,0.733423
37499,0.906445
37501,0.775133
37502,0.930595
37504,0.640612
37505,0.826528
37506,0.571354
37507,0.733941
37510,0.948509
37516,0.948914
37517,0.695462
37519,0.890544
37521,0.563875
37522,0.927296
37524,0.9869
37528,0.955676
37529,0.692387
37530,0.627478
37532,0.612144
37533,0.935052
37535,0.39028
37537,0.869572
37539,0.822821
37544,0.962879
37548,0.903389
37549,0.984573
37550,0.896519
37551,0.872735
37553,0.737508
37554,0.653187
37557,0.794162
37559,0.918431
37561,0.921991
37564,0.708662
37565,0.962205
37568,0.339884
37570,0.198063
37573,0.85673
37574,0.657374
37575,0.87925
37576,0.760795
37580,0.676529
37581,0.793517
37583,0.596441
37584,0.931984
37585,0.97293
37586,0.776662
37589,0.874621
37590,0.91962
37592,0.953615
37593,0.947725
37595,0.655146
37596,0.656035
37597,0.9767
37598,0.803829
37601,0.826995
37603,0.689209
37609,0.987846
37612,0.87036
37614,0.837148
37615,0.665003
37618,0.568047
37619,0.983551
37620,0.85823
37621,0.842846
37622,0.953504
37623,0.751517
37624,0.886452
37627,0.662754
37629,0.563773
37630,0.692227
37634,0.702787
37636,0.942065
37640,0.767057
37641,0.770304
37642,0.859311
37645,0.758968
37646,0.909114
37648,0.656514
37649,0.969523
37650,0.800402
37651,0.711551
37654,0.962825
37657,0.904597
37659,0.911542
37661,0.930676
37662,0.8901
37663,0.485341
37664,0.788883
37665,0.847909
37666,0.73329
37667,0.533489
37669,0.663518
37670,0.810342
37671,0.600974
37672,0.44894
37674,0.663313
37675,0.483383
37678,0.802269
37680,0.4181
37682,0.500791
37683,0.109667
37684,0.936127
37685,0.136891
37686,0.527564
37687,0.0351083
37689,0.539507
37691,0.760506
37692,0.878431
37693,0.978686
37694,0.661955
37696,0.984629
37703,0.953543
37708,0.826224
37714,0.700164
37715,0.701134
37716,0.84822
37717,0.700174
37718,0.823867
37721,0.860857
37726,0.833803
37733,0.599905
37735,0.61433
37736,0.82414
37739,0.582805
37741,0.783171
37744,0.849789
37745,0.500439
37748,0.905027
37753,0.879348
37756,0.962855
37757,0.0555318
37759,0.753507
37760,0.838026
37762,0.735421
37763,0.603329
37764,0.910385
37766,0.698594
37767,0.348083
37769,0.979063
37770,0.87646
37772,0.863794
37775,0.654193
37781,0.907128
37787,0.990264
37788,0.890219
37790,0.583811
37791,0.702361
37792,0.968327
37793,0.671411
37794,0.814335
37796,0.959281
37799,0.567131
37801,0.943497
37808,0.84492
37809,0.811199
37810,0.619765
37812,0.814191
37815,0.939049
37817,0.716273
37818,0.719606
37821,0.778573
37822,0.640074
37823,0.677008
37824,0.944367
37829,0.820945
37830,0.755508
37831,0.64944
37832,0.889246
37833,0.727875
37835,0.527304
37836,0.811711
37837,0.672149
37839,0.880354
37840,0.725617
37841,0.883904
37843,0.957643
37845,0.859674
37846,0.72206
37848,0.443538
37852,0.950111
37854,0.949412
37859,0.758335
